POLL_ID,CO...2,ELE,PRE,PART,PPLACEID,POLL_NAME,ADDRESS1,ADDRESS2,CITY,ST,ZIP,T_ACCESS,LEG,CO...15,JU,AP,CON,SCH,ORP,CEN,REPORTED,B,ISPUBLIC,OFFSPARK,MUNI,COLLEGE,COLLEGE_NAME,EARLY,fulladdress,lon,lat,address
1745,2,1,4,1,11572,Brooklyn Park Middle School,200 Hammonds Lane,NA,Baltimore,MD,-21225,1,31A,2,5,5,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,200 Hammonds Lane Baltimore MD -21225,-76.61980330000002,39.2163008,"200 hammonds ln, brooklyn, md 21225, usa"
1746,2,1,13,1,14413,Belle Grove Elementary School,4502 Belle Grove Road,NA,Baltimore,MD,21225,1,31A,2,5,5,1,NA,NA,NA,2,S,NA,NA,NA,NA,NA,NA,4502 Belle Grove Road Baltimore MD 21225,-76.6219014,39.229596,"4502 belle grove rd, brooklyn, md 21225, usa"
1747,2,1,15,1,10037,Brooklyn Park Elementary School,200 14th Avenue,NA,Baltimore,MD,-21225,1,31A,2,5,5,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,200 14th Avenue Baltimore MD -21225,-76.6174989,39.2219907,"200 14th ave, baltimore, md 21225, usa"
1748,2,1,16,1,10038,Brooklyn Park Community Library,1 11th Avenue East,NA,Baltimore,MD,-21225,1,31A,2,5,5,1,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,1 11th Avenue East Baltimore MD -21225,-76.6118919,39.2230766,"1 w 11th ave, brooklyn park, md 21225, usa"
1749,2,1,17,1,10036,Park Elementary School,201 11th Avenue East,NA,Baltimore,MD,21225,1,31A,2,5,5,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,201 11th Avenue East Baltimore MD 21225,-76.6169243,39.2240421,"201 w 11th ave, baltimore, md 21225, usa"
1750,2,1,18,1,11572,Brooklyn Park Middle School,200 Hammonds Lane,NA,Baltimore,MD,-21225,1,31A,2,5,5,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,200 Hammonds Lane Baltimore MD -21225,-76.61980330000002,39.2163008,"200 hammonds ln, brooklyn, md 21225, usa"
1833,3,3,2,1,10115,School No. 8 City Springs Elem/Middle,100 S. Caroline Street,NA,Baltimore,MD,-21231,1,46,7,8,6,12,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,100 S. Caroline Street Baltimore MD -21231,-76.5974931,39.2898428,"100 s caroline st, baltimore, md 21231, usa"
1834,3,27,16,1,10116,School No. 212,2800 Ailsa Avenue,NA,Baltimore,MD,-21214,1,43,7,8,6,3,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,2800 Ailsa Avenue Baltimore MD -21214,-76.56941309999999,39.34923920000001,"2800 ailsa ave, baltimore, md 21214, usa"
1835,3,27,18,1,10117,Engine House No. 42,4522 Harford Road,NA,Baltimore,MD,21214,1,43,7,8,6,3,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,4522 Harford Road Baltimore MD 21214,-76.5714893,39.3416004,"4522 harford rd, baltimore, md 21214, usa"
1836,3,27,21,1,10118,School No. 219,5931 Yorkwood Road,NA,Baltimore,MD,-21239,1,43,7,8,6,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5931 Yorkwood Road Baltimore MD -21239,-76.5809709,39.3633272,"5931 yorkwood rd, baltimore, md 21239, usa"
1837,3,27,22,1,10119,School No. 242,5201 Loch Raven Boulevard,NA,Baltimore,MD,21239,1,43,7,8,6,3,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5201 Loch Raven Boulevard Baltimore MD 21239,-76.5887822,39.3527384,"5201 loch raven blvd, baltimore, md 21239, usa"
1838,3,27,23,1,10119,School No. 242,5201 Loch Raven Boulevard,NA,Baltimore,MD,21239,1,43,7,8,6,3,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5201 Loch Raven Boulevard Baltimore MD 21239,-76.5887822,39.3527384,"5201 loch raven blvd, baltimore, md 21239, usa"
1839,3,27,25,1,13904,Northwood Appold Community Academy,4417 Loch Raven Boulevard,NA,Baltimore,MD,-21218,1,43,7,8,6,3,NA,NA,NA,2,S,1,0,NA,NA,NA,NA,4417 Loch Raven Boulevard Baltimore MD -21218,-76.5917394,39.3457217,"4417 loch raven blvd, baltimore, md 21218, usa"
1841,3,27,26,1,14291,League for People with Disabilities,1111 East Cold Spring Lane,NA,Baltimore,MD,21239,1,43,7,8,6,3,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,1111 East Cold Spring Lane Baltimore MD 21239,-76.5985765,39.34460929999999,"1111 e cold spring ln, baltimore, md 21239, usa"
1842,3,27,28,1,10123,School No. 371 Lillie May Carroll Jackson,900 Woodbourne Avenue At Tunbridge Road,NA,Baltimore,MD,-21212,1,43,7,8,6,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,900 Woodbourne Avenue At Tunbridge Road Baltimore MD -21212,-76.6014653,39.3551367,"900 woodbourne ave, baltimore, md 21212, usa"
1843,3,27,30,1,10119,School No. 242,5201 Loch Raven Boulevard,NA,Baltimore,MD,21239,1,43,7,8,6,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5201 Loch Raven Boulevard Baltimore MD 21239,-76.5887822,39.3527384,"5201 loch raven blvd, baltimore, md 21239, usa"
1845,3,27,34,1,10125,Deweese Recreation Center,5501 Ivanhoe Avenue,NA,Baltimore,MD,21212,1,43,7,8,6,4,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,5501 Ivanhoe Avenue Baltimore MD 21212,-76.6039479,39.356342,"5501 ivanhoe ave, baltimore, md 21212, usa"
1846,3,27,35,1,10123,School No. 371 Lillie May Carroll Jackson,900 Woodbourne Avenue At Tunbridge Road,NA,Baltimore,MD,-21212,1,43,7,8,6,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,900 Woodbourne Avenue At Tunbridge Road Baltimore MD -21212,-76.6014653,39.3551367,"900 woodbourne ave, baltimore, md 21212, usa"
1847,3,27,53,1,10127,School No. 62,2835 Virginia Avenue,NA,Baltimore,MD,-21215,1,40,7,8,6,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,2835 Virginia Avenue Baltimore MD -21215,-76.66247790000001,39.34473029999999,"2835 virginia ave, baltimore, md 21215, usa"
1850,3,27,57,1,12100,School No 5 Langston Hughes Elem,5011 Arbutus Avenue,NA,Baltimore,MD,21215,1,41,7,8,6,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5011 Arbutus Avenue Baltimore MD 21215,-76.6802414,39.3425831,"5011 arbutus ave, baltimore, md 21215, usa"
1851,3,27,56,1,12100,School No 5 Langston Hughes Elem,5011 Arbutus Avenue,NA,Baltimore,MD,21215,1,41,7,8,6,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5011 Arbutus Avenue Baltimore MD 21215,-76.6802414,39.3425831,"5011 arbutus ave, baltimore, md 21215, usa"
1852,3,9,7,1,10247,School No. 44,2040 E. 32nd Street,NA,Baltimore,MD,-21218,1,43,7,8,6,14,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,2040 E. 32nd Street Baltimore MD -21218,-76.5853588,39.3279538,"2040 e 32nd st, baltimore, md 21218, usa"
1853,3,26,23,1,10132,Jerusalem Evangelical Lutheran Church,4605 Belair Road,NA,Baltimore,MD,-21206,1,45,2,8,6,2,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,4605 Belair Road Baltimore MD -21206,-76.5609698,39.33101389999999,"4605 belair rd, baltimore, md 21206, usa"
1854,3,26,25,1,10133,Furley Recreation Center,4633 Furley Avenue,NA,Baltimore,MD,-21206,1,45,2,8,6,2,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,4633 Furley Avenue Baltimore MD -21206,-76.5526163,39.328323,"4633 furley ave, baltimore, md 21206, usa"
1855,3,8,3,1,10246,Catholic High School,2800 Edison Highway,NA,Baltimore,MD,-21213,1,45,7,8,6,13,NA,NA,NA,2,S,0,1,NA,NA,NA,NA,2800 Edison Highway Baltimore MD -21213,-76.5734765,39.31619269999999,"2800 edison hwy, baltimore, md 21213, usa"
1856,3,26,14,1,11403,School No. 243 Armistead Gardens ES,5001 E. Eager Street,NA,Baltimore,MD,21205,1,45,3,8,6,2,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5001 E. Eager Street Baltimore MD 21205,-76.5526436,39.3047544,"5001 e eager st, baltimore, md 21205, usa"
1857,3,26,16,1,10136,School No. 431 Maritime Industries Academy,5001 Sinclair Lane,NA,Baltimore,MD,-21206,1,45,2,8,6,2,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5001 Sinclair Lane Baltimore MD -21206,-76.5459736,39.3204491,"5001 sinclair ln, baltimore, md 21206, usa"
1858,3,26,17,1,10137,Orchard Ridge III Community Room,4340 Orchard Ridge Boulevard,NA,Baltimore,MD,21213,1,45,3,8,6,13,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,4340 Orchard Ridge Boulevard Baltimore MD 21213,-76.5593894,39.3119947,"4340 orchard ridge blvd, baltimore, md 21213, usa"
1859,3,26,24,1,10136,School No. 431 Maritime Industries Academy,5001 Sinclair Lane,NA,Baltimore,MD,-21206,1,45,2,8,6,2,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,5001 Sinclair Lane Baltimore MD -21206,-76.5459736,39.3204491,"5001 sinclair ln, baltimore, md 21206, usa"
1860,3,26,18,1,10139,School No. 248,3880 Sinclair Lane,NA,Baltimore,MD,-21213,1,45,3,8,6,13,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,3880 Sinclair Lane Baltimore MD -21213,-76.5607892,39.3150658,"3880 sinclair ln, baltimore, md 21213, usa"
1863,3,26,19,1,10141,Enoch Pratt Free Library Herring Run Branch,3801 Erdman Avenue,NA,Baltimore,MD,-21213,1,45,7,8,6,13,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,3801 Erdman Avenue Baltimore MD -21213,-76.5691422,39.3153669,"3801 erdman ave, baltimore, md 21213, usa"
1864,3,25,1,1,10142,School No. 246,301 S. Beechfield Avenue,NA,Baltimore,MD,-21229,1,44A,7,8,6,8,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,301 S. Beechfield Avenue Baltimore MD -21229,-76.6936046,39.2802228,"301 s beechfield ave, baltimore, md 21229, usa"
1865,3,25,2,1,10142,School No. 246,301 S. Beechfield Avenue,NA,Baltimore,MD,-21229,1,44A,7,8,6,8,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,301 S. Beechfield Avenue Baltimore MD -21229,-76.6936046,39.2802228,"301 s beechfield ave, baltimore, md 21229, usa"
1866,3,25,3,1,11414,School No. 226,1207 Pine Heights Avenue,NA,Baltimore,MD,-21229,1,40,3,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,1207 Pine Heights Avenue Baltimore MD -21229,-76.6738792,39.2677918,"1207 pine heights ave, baltimore, md 21229, usa"
1867,3,4,2,1,10143,Steadman Fire Station,15 S. Eutaw Street,NA,Baltimore,MD,-21201,1,40,7,8,6,11,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,15 S. Eutaw Street Baltimore MD -21201,-76.6204221,39.2878962,"15 s eutaw st, baltimore, md 21201, usa"
1868,3,4,3,1,10144,Murty Center-Poe Auditorium,206 N. Fremont Avenue,NA,Baltimore,MD,-21201,1,40,7,8,6,11,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,206 N. Fremont Avenue Baltimore MD -21201,-76.6309544,39.2918792,"206 n fremont ave, baltimore, md 21202, usa"
1869,3,5,1,1,14917,Pleasant View Garden Apts.,201 N. Aisquith Street,NA,Baltimore,MD,21202,1,46,7,8,6,12,NA,NA,NA,2,O,NA,NA,NA,NA,NA,NA,201 N. Aisquith Street Baltimore MD 21202,-76.6013299,39.29367730000001,"201 aisquith st, baltimore, md 21202, usa"
1870,3,10,3,1,10146,Latrobe Homes,900 E. Madison Street,NA,Baltimore,MD,-21202,1,46,7,8,6,12,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,900 E. Madison Street Baltimore MD -21202,-76.6047604,39.29917710000001,"900 e madison st, baltimore, md 21202, usa"
1871,3,10,4,1,10147,School No. 16,1101 Valley Street,NA,Baltimore,MD,21202,1,45,7,8,6,12,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,1101 Valley Street Baltimore MD 21202,-76.60426389999999,39.3034613,"1101 valley st, baltimore, md 21202, usa"
1872,3,11,1,1,14919,Chase House,1027 Cathedral Street,NA,Baltimore,MD,21201,1,45,7,8,6,12,NA,NA,NA,2,O,NA,NA,NA,NA,NA,NA,1027 Cathedral Street Baltimore MD 21201,-76.61757349999999,39.3019548,"1027 cathedral st, baltimore, md 21201, usa"
1873,3,11,2,1,14919,Chase House,1027 Cathedral Street,NA,Baltimore,MD,21201,1,45,7,8,6,11,NA,NA,NA,2,O,NA,NA,NA,NA,NA,NA,1027 Cathedral Street Baltimore MD 21201,-76.61757349999999,39.3019548,"1027 cathedral st, baltimore, md 21201, usa"
1874,3,11,4,1,10149,School No. 122 Samuel Coleridge-Taylor,507 W. Preston Street,NA,Baltimore,MD,21201,1,44A,7,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,507 W. Preston Street Baltimore MD 21201,-76.6263539,39.2987594,"507 w preston st, baltimore, md 21201, usa"
1875,3,11,5,1,14919,Chase House,1027 Cathedral Street,NA,Baltimore,MD,21201,1,40,7,8,6,11,NA,NA,NA,2,O,NA,NA,NA,NA,NA,NA,1027 Cathedral Street Baltimore MD 21201,-76.61757349999999,39.3019548,"1027 cathedral st, baltimore, md 21201, usa"
1876,3,11,6,1,10150,Enoch Pratt Free Library Central Branch,400 Cathedral Street,NA,Baltimore,MD,-21201,1,40,7,8,6,11,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,400 Cathedral Street Baltimore MD -21201,-76.61726279999999,39.2944606,"400 cathedral st, baltimore, md 21201, usa"
1877,3,11,7,1,10151,Waxter Center,1000 Cathedral Street,NA,Baltimore,MD,21201,1,45,7,8,6,12,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,1000 Cathedral Street Baltimore MD 21201,-76.61807519999999,39.3011687,"1000 cathedral st, baltimore, md 21201, usa"
1878,3,14,3,1,10152,Engine House No. 13,405 McMechen Street,NA,Baltimore,MD,21217,1,44A,7,8,6,11,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,405 McMechen Street Baltimore MD 21217,-76.6302153,39.3048543,"405 mcmechen st, baltimore, md 21217, usa"
1879,3,14,4,1,10153,School No. 11,1624 Eutaw Place,NA,Baltimore,MD,-21217,1,44A,7,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,1624 Eutaw Place Baltimore MD -21217,-76.6301701,39.306084,"1624 eutaw pl, baltimore, md 21217, usa"
1880,3,14,5,1,10154,Enoch Pratt Free Library Pennsylvania Ave Branch,1531 W. North Avenue at Penns,NA,Baltimore,MD,21217,1,40,7,8,6,7,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,1531 W. North Avenue at Penns Baltimore MD 21217,-76.6421884,39.3098569,"1531 w north ave, baltimore, md 21217, usa"
1881,3,15,22,1,10180,Monte Verde Apartments,2503 Violet Avenue,NA,Baltimore,MD,21215,1,40,7,8,6,6,NA,NA,NA,2,O,1,0,NA,NA,NA,NA,2503 Violet Avenue Baltimore MD 21215,-76.6571233,39.3313376,"2503 violet ave, baltimore, md 21215, usa"
1882,3,15,23,1,10181,School No. 254,3750 Greenspring Avenue,NA,Baltimore,MD,21211,1,40,7,8,6,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,3750 Greenspring Avenue Baltimore MD 21211,-76.6567028,39.3332284,"3750 greenspring ave, baltimore, md 21211, usa"
1883,3,16,1,1,10159,School No. 35,801 N. Stricker Street,NA,Baltimore,MD,21217,1,44A,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,801 N. Stricker Street Baltimore MD 21217,-76.6414971,39.298364,"801 n stricker st, baltimore, md 21217, usa"
1884,3,16,2,1,10159,School No. 35,801 N. Stricker Street,NA,Baltimore,MD,21217,1,40,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,801 N. Stricker Street Baltimore MD 21217,-76.6414971,39.298364,"801 n stricker st, baltimore, md 21217, usa"
1885,3,16,3,1,10159,School No. 35,801 N. Stricker Street,NA,Baltimore,MD,21217,1,44A,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,801 N. Stricker Street Baltimore MD 21217,-76.6414971,39.298364,"801 n stricker st, baltimore, md 21217, usa"
1886,3,16,4,1,10159,School No. 35,801 N. Stricker Street,NA,Baltimore,MD,21217,1,44A,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,801 N. Stricker Street Baltimore MD 21217,-76.6414971,39.298364,"801 n stricker st, baltimore, md 21217, usa"
1887,3,17,1,1,10149,School No. 122 Samuel Coleridge-Taylor,507 W. Preston Street,NA,Baltimore,MD,21201,1,44A,7,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,507 W. Preston Street Baltimore MD 21201,-76.6263539,39.2987594,"507 w preston st, baltimore, md 21201, usa"
1888,3,17,2,1,10149,School No. 122 Samuel Coleridge-Taylor,507 W. Preston Street,NA,Baltimore,MD,21201,1,40,7,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,507 W. Preston Street Baltimore MD 21201,-76.6263539,39.2987594,"507 w preston st, baltimore, md 21201, usa"
1889,3,18,1,1,13358,School No. 178,1001 W. Saratoga Street,NA,Baltimore,MD,21223,1,40,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,1001 W. Saratoga Street Baltimore MD 21223,-76.63429049999999,39.29205779999999,"1001 w saratoga st, baltimore, md 21223, usa"
1890,3,18,2,1,10162,School No. 10,31 S. Schroeder Street,NA,Baltimore,MD,21223,1,40,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,31 S. Schroeder Street Baltimore MD 21223,-76.63308529999999,39.28746080000001,"31 s schroeder st, baltimore, md 21223, usa"
1891,3,19,1,1,10163,School No. 95,1400 W.  Lexington Street,NA,Baltimore,MD,-21223,1,44A,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,1400 W.  Lexington Street Baltimore MD -21223,-76.6407432,39.2911383,"1400 w lexington st, baltimore, md 21223, usa"
1892,3,20,1,1,13912,School No. 150,220 North Bentalou Street,NA,Baltimore,MD,-21223,1,44A,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,220 North Bentalou Street Baltimore MD -21223,-76.6534542,39.2917419,"220 n bentalou st, baltimore, md 21223, usa"
1893,3,20,2,1,10165,School No. 4,30 S. Gilmor Street,NA,Baltimore,MD,-21223,1,44A,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,30 S. Gilmor Street Baltimore MD -21223,-76.6426704,39.2868134,"30 s gilmor st, baltimore, md 21223, usa"
1895,3,12,4,1,14657,Enoch Pratt Free Library Waverly Branch,400 E. 33rd Street,NA,Baltimore,MD,21218,1,43,7,8,6,14,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,400 E. 33rd Street Baltimore MD 21218,-76.6106672,39.3286713,"400 e 33rd st, baltimore, md 21218, usa"
1896,3,12,6,1,10168,School No. 54,2900 Barclay Street,NA,Baltimore,MD,21218,1,43,7,8,6,14,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,2900 Barclay Street Baltimore MD 21218,-76.6113201,39.3237291,"2900 barclay st, baltimore, md 21218, usa"
1897,3,13,6,1,10169,Engine House No. 52,3525 Woodbrook Avenue,NA,Baltimore,MD,21217,1,40,7,8,6,7,NA,NA,NA,2,F,1,0,NA,NA,NA,NA,3525 Woodbrook Avenue Baltimore MD 21217,-76.65131099999999,39.319001,"3525 woodbrook ave, baltimore, md 21217, usa"
1898,3,13,7,1,10170,School No. 24,2235 N. Fulton Avenue,NA,Baltimore,MD,-21217,1,40,7,8,6,7,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,2235 N. Fulton Avenue Baltimore MD -21217,-76.6443354,39.314205,"2235 n fulton ave, baltimore, md 21217, usa"
1899,3,13,8,1,10171,Beth Am In Town Synagogue,2501 Eutaw Place,NA,Baltimore,MD,21217,1,40,7,8,6,7,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,2501 Eutaw Place Baltimore MD 21217,-76.6378007,39.31479179999999,"2501 eutaw pl, baltimore, md 21217, usa"
1901,3,13,10,1,10172,Reservoir Hill Improvement Council,2001 Park Avenue,NA,Baltimore,MD,-21217,1,40,7,8,6,7,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,2001 Park Avenue Baltimore MD -21217,-76.6279814,39.3133773,"2001 park ave, baltimore, md 21217, usa"
1902,3,13,9,1,10171,Beth Am In Town Synagogue,2501 Eutaw Place,NA,Baltimore,MD,21217,1,40,7,8,6,7,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,2501 Eutaw Place Baltimore MD 21217,-76.6378007,39.31479179999999,"2501 eutaw pl, baltimore, md 21217, usa"
1903,3,15,10,1,10193,School No. 87,4001 Alto Road,NA,Baltimore,MD,-21216,1,41,7,8,6,6,NA,NA,NA,2,S,1,0,NA,NA,NA,NA,4001 Alto Road Baltimore MD -21216,-76.68289539999999,39.316405,"4001 alto rd, baltimore, md 21216, usa"
