   POLL_ID,CO,ELE,PRE,PART,PPLACEID,POLL_NAME,ADDRESS1,ADDRESS2,CITY,ST,ZIP,T_ACCESS,LEG,CO,JU,AP,CON,SCH,ORP,CEN,REPORTED,B,ISPUBLIC,OFFSPARK,MUNI,COLLEGE,COLLEGE_NAME,EARLY
3158,3,26,30,1,11354,Engine House No. 54,5821 Belair Road,,Baltimore,MD,-21206,1,45,2,8,6,2,,,,2,F,1,1,,,,
3159,3,26,31,1,11354,Engine House No. 54,5821 Belair Road,,Baltimore,MD,-21206,1,45,2,8,6,2,,,,2,F,1,1,,,,
3160,3,27,7,1,12095,School No. 235,6211 Walther Avenue,,Baltimore,MD,21206,1,45,2,8,6,2,,,,2,S,1,1,,,,
3161,3,27,8,1,12095,School No. 235,6211 Walther Avenue,,Baltimore,MD,21206,1,45,2,8,6,2,,,,2,S,1,1,,,,
3163,3,27,9,1,11358,Engine House No. 56,6512 Harford Road,,Baltimore,MD,21234,1,45,3,8,6,3,,,,2,F,1,1,,,,
3165,3,27,10,1,11360,Open Bible Baptist Church,3902 Overlea Avenue,,Baltimore,MD,-21206,1,45,3,8,6,2,,,,2,C,1,1,,,,
3166,3,27,11,1,13914,Woodhome Recreation Center,7310 Moyer Avenue,,Baltimore,MD,-21234,1,45,3,8,6,3,,,,2,T,1,1,,,,
3169,3,27,13,1,13900,School No. 339,2500 East Northern Parkway,,Baltimore,MD,-21214,1,43,3,8,6,3,,,,2,S,1,1,,,,
3170,3,27,14,1,13901,School No. 236,6101 Old Harford Road,,Baltimore,MD,-21214,1,45,7,8,6,3,,,,2,S,1,1,,,,
3171,3,27,15,1,13902,School No. 855 Success Academy,2201 Pinewood Avenue,,Baltimore,MD,21214,1,43,7,8,6,3,,,,2,S,1,1,,,,
3172,3,27,19,1,10118,School No. 219,5931 Yorkwood Road,,Baltimore,MD,-21239,1,43,7,8,6,4,,,,2,S,1,1,,,,
3173,3,27,20,1,11365,School No. 245,1235 Sherwood Ave.,,Baltimore,MD,-21239,1,43,3,8,6,4,,,,2,S,1,0,,,,
3175,3,27,32,1,11367,Northside Baptist Church,1100 E. Northern Parkway,,Baltimore,MD,-21239,1,43,3,8,6,4,,,,2,C,1,1,,,,
3177,3,27,31,1,11365,School No. 245,1235 Sherwood Ave.,,Baltimore,MD,-21239,1,43,7,8,6,4,,,,2,S,1,0,,,,
3178,3,27,33,1,11368,School No. 213,500 Campbell Lane at Govane,,Baltimore,MD,-21212,1,43,7,8,6,4,,,,2,S,1,1,,,,
3179,3,27,37,1,11369,School No. 214,4520 York Road,,Baltimore,MD,-21212,1,43,3,8,6,4,,,,2,S,1,1,,,,
3180,3,27,60,1,14171,Public Safety Training Center,3500 W Northern Pkwy,,Baltimore,MD,21215,1,41,7,8,6,5,,,,2,S,1,1,,0,,
3181,3,27,65,1,11371,School No. 247,6100 Cross Country Boulevard,,Baltimore,MD,-21215,1,41,3,8,6,5,,,,2,S,1,1,,,,
3183,3,27,63,1,11371,School No. 247,6100 Cross Country Boulevard,,Baltimore,MD,-21215,1,41,3,8,6,5,,,,2,S,1,1,,,,
3184,3,27,62,1,11373,School No. 401,6900 Park Heights Avenue,,Baltimore,MD,-21215,1,41,3,8,6,5,,,,2,S,1,1,,,,
3185,3,27,64,1,12103,Engine House No. 45,2700 Glen Avenue,,Baltimore,MD,21215,1,41,3,8,6,5,,,,2,F,1,1,,,,
3186,3,27,66,1,11373,School No. 401,6900 Park Heights Avenue,,Baltimore,MD,-21215,1,41,3,8,6,5,,,,2,S,1,1,,,,
3187,3,8,1,1,11374,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,,Baltimore,MD,-21213,1,45,3,8,6,3,,,,2,O,1,1,,,,
3188,3,8,2,1,11374,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,,Baltimore,MD,-21213,1,45,7,8,6,13,,,,2,O,1,1,,,,
3189,3,26,22,1,10132,Jerusalem Evangelical Lutheran Church,4605 Belair Road,,Baltimore,MD,-21206,1,45,2,8,6,2,,,,2,C,1,1,,,,
3190,3,27,1,1,10132,Jerusalem Evangelical Lutheran Church,4605 Belair Road,,Baltimore,MD,-21206,1,45,2,8,6,3,,,,2,C,1,1,,,,
3191,3,27,2,1,13898,Ray of Hope Baptist Church,3000 Parkside Drive,,Baltimore,MD,-21214,1,45,3,8,6,3,,,,2,C,1,1,,,,
3192,3,27,3,1,10117,Engine House No. 42,4522 Harford Road,,Baltimore,MD,21214,1,45,3,8,6,3,,,,2,F,1,1,,,,
3194,3,27,4,1,11378,Harford Center for Senior Citizens,4920 Harford Road,,Baltimore,MD,-21214,1,45,3,8,6,3,,,,2,T,1,1,,,,
3195,3,27,5,1,11357,School No. 346 Rear,5609 Sefton Avenue,,Baltimore,MD,-21214,1,45,3,8,6,3,,,,2,S,1,1,,,,
3196,3,27,6,1,11353,School No. 211,5300 Belair Road,,Baltimore,MD,-21206,1,45,2,8,6,2,,,,2,S,1,1,,,,
3197,3,1,2,1,11380,Engine House No. 5,2120 Eastern Avenue,,Baltimore,MD,21231,1,46,3,8,6,1,,,,2,F,1,1,,,,
3198,3,1,3,1,13886,School No. 47,500 S. Linwood Avenue,,Baltimore,MD,21224,1,46,3,8,6,1,,,,2,S,1,1,,,,
3199,3,1,4,1,11382,Enoch Pratt Free Library Canton Branch,1030 S. Ellwood Avenue,,Baltimore,MD,21224,1,46,3,8,6,1,,,,2,O,1,1,,,,
3201,3,1,5,1,11383,Hatton Senior Citizens Center,2825 Fait Avenue,,Baltimore,MD,21224,1,46,3,8,6,1,,,,2,T,1,1,,,,
3202,3,1,1,1,13886,School No. 47,500 S. Linwood Avenue,,Baltimore,MD,21224,1,46,3,8,6,1,,,,2,S,1,1,,,,
3203,3,2,1,1,11386,School No. 23,245 S. Wolfe Street,,Baltimore,MD,21231,1,46,3,8,6,13,,,,2,S,1,1,,,,
3204,3,2,2,1,11386,School No. 23,245 S. Wolfe Street,,Baltimore,MD,21231,1,46,3,8,6,1,,,,2,S,1,1,,,,
3205,3,2,3,1,11387,Lemko House,603 S. Ann Street,,Baltimore,MD,-21231,1,46,3,8,6,1,,,,2,O,1,1,,,,
3206,3,3,3,1,11388,St. Leo's Church Hall,225 S. Exeter Street,,Baltimore,MD,-21202,1,46,3,8,6,1,,,,2,C,1,1,,,,
3207,3,6,5,1,10239,School No. 83,200 N. Lakewood Avenue,,Baltimore,MD,21224,1,46,3,8,6,1,,,,2,S,1,1,,,,
3208,3,26,1,1,11390,St. Helena Community Association,6509 Colgate Avenue,,Baltimore,MD,-21222,1,46,2,8,6,1,,,,2,T,0,1,,,,
3209,3,26,3,1,11396,School No. 240,6300 O' Donnell Street,,Baltimore,MD,-21224,1,46,2,8,6,1,,,,2,S,1,1,,,,
3210,3,26,5,1,11392,Joseph Lee Field House,5900 E. Pratt Street,,Baltimore,MD,-21224,1,46,3,8,6,1,,,,2,O,1,1,,,,
3211,3,26,4,1,11393,School No. 405,100 Kane Street,,Baltimore,MD,-21224,1,46,2,8,6,1,,,,2,S,1,1,,,,
3212,3,26,7,1,11394,St. Nicholas' Church Hall (Rear),520 S. Ponca Street,,Baltimore,MD,-21224,1,46,3,8,6,1,,,,2,C,1,1,,,,
3213,3,26,6,1,11394,St. Nicholas' Church Hall,520 S. Ponca Street,,Baltimore,MD,-21224,1,46,3,8,6,1,,,,2,C,1,1,,,,
3214,3,26,2,1,11396,School No. 240,6300 O' Donnell Street,,Baltimore,MD,-21224,1,46,2,8,6,1,,,,2,S,1,1,,,,
3215,3,26,8,1,11397,Canton Baptist Church,3302 Toone Street,,Baltimore,MD,-21224,1,46,3,8,6,1,,,,2,C,1,1,,,,
3216,3,26,9,1,12527,Southeastern Anchor Library,3601 Eastern Avenue,,Baltimore,MD,-21224,,46,3,8,6,1,,,,2,O,1,1,,,,
3217,3,26,10,1,11400,School No. 215,3223 E. Pratt Street,,Baltimore,MD,-21224,1,46,3,8,6,1,,,,2,S,0,1,,,,
3218,3,26,12,1,11401,Engine House No. 51,646 N. Highland Avenue,,Baltimore,MD,21205,1,46,7,8,6,13,,,,2,F,1,1,,,,
3219,3,26,11,1,13894,School No. 237,231 S. Eaton Street,,Baltimore,MD,-21224,1,46,3,8,6,2,,,,2,S,0,1,,,,
3220,3,26,13,1,13181,Carroll Cook Recreation Center,5061 E. Eager Street,,Baltimore,MD,-21205,1,45,3,8,6,13,,,,2,T,1,1,,,,
3222,3,26,15,1,13895,School No. 105,6001 Frankford Avenue,,Baltimore,MD,21206,1,45,2,8,6,2,,,,2,S,1,1,,,,
3226,3,21,2,1,11406,School No. 22,800 Scott Street,,Baltimore,MD,-21230,1,40,7,8,6,10,,,,2,S,1,1,,,,
3227,3,21,3,1,13359,School No. 34,1327 Washington Blvd.,,Baltimore,MD,-21230,1,40,3,8,6,10,,,,2,S,1,1,,,,
3228,3,23,1,1,13614,South Baltimore Learning Center,28 E. Ostend Street,,Baltimore,MD,-21230,1,46,3,8,6,11,,,,2,O,1,1,,,,
3229,3,23,2,1,13615,Solo Gibbs Rec Center,1044 Leadenhall Street at Cross Street,,Baltimore,MD,-21230,1,46,3,8,6,11,,,,2,O,1,1,,,,
3230,3,23,3,1,11409,School No. 84,100 E. Heath Street,,Baltimore,MD,21230,1,46,3,8,6,11,,,,2,S,1,1,,,,
3231,3,24,1,1,11410,School No. 45,1040 William Street,,Baltimore,MD,-21230,1,46,3,8,6,11,,,,2,S,1,1,,,,
3232,3,24,2,1,11411,Holy Cross Church Hall,108 E. West Street,,Baltimore,MD,-21230,1,46,3,8,6,11,,,,2,C,1,1,,,,
3233,3,24,3,1,13891,School No. 416 - Digital Harbor High,1100 Covington Street,,Baltimore,MD,21230,1,46,3,8,6,11,,,,2,S,1,1,,,,
3234,3,24,4,1,11409,School No. 84,100 E. Heath Street,,Baltimore,MD,21230,1,46,3,8,6,11,,,,2,S,1,1,,,,
3235,3,24,5,1,11413,School No. 76,1425 E. Fort Avenue,,Baltimore,MD,-21230,1,46,3,8,6,11,,,,2,S,1,1,,,,
3236,3,25,4,1,11415,School No. 220,2601 Tolley Street,,Baltimore,MD,21230,1,40,3,8,6,10,,,,2,S,1,1,,,,
3237,3,25,6,1,11417,School No. 225,2401 Nevada Street,,Baltimore,MD,21230,1,46,2,8,6,10,,,,2,S,1,1,,,,
3238,3,25,7,1,11418,Engine House No. 58,2425 1/2 Annapolis Road,,Baltimore,MD,-21230,1,46,2,8,6,10,,,,2,F,1,1,,,,
3239,3,25,5,1,13892,Lakeland Recreation Center/School No. 12,2921 Stranden Road,,Baltimore,MD,-21230,1,46,2,8,6,10,,,,2,T,1,1,,,,
3241,3,25,8,1,11419,School No. 164,2400 Round Road,,Baltimore,MD,-21225,1,46,2,8,6,10,,,,2,S,1,1,,,,
3242,3,25,9,1,11420,School No. 159 Cherry Hill Elementary School,801 Bridgeview Road,,Baltimore,MD,21225,1,46,2,8,6,10,,,,2,S,1,1,,,,
3243,3,25,10,1,13893,School No. 422,2700 Seamon Avenue,,Baltimore,MD,-21225,1,46,2,8,6,10,,,,2,S,1,1,,,,
3244,3,25,11,1,11422,School No. 203,300 Pontiac Avenue,,Baltimore,MD,21225,1,46,2,8,6,10,,,,2,S,1,1,,,,
3245,3,25,12,1,11422,School No. 203,300 Pontiac Avenue,,Baltimore,MD,21225,1,46,2,8,6,10,,,,2,S,1,1,,,,
3246,3,25,13,1,11424,Brooklyn Enoch Pratt Library,,300 E. Patapsco Ave,,Baltimore,MD,21225,1,46,2,8,6,10,,,,2,T,1,1,,,
3247,3,25,14,1,11425,Brooklyn Homes,4140 Tenth Street,,Baltimore,MD,21225,1,46,2,8,6,10,,,,2,O,1,1,,,,
3248,3,25,15,1,11426,School No. 239,1201 Cambria Street,,Baltimore,MD,-21225,1,46,2,8,6,10,,,,2,S,1,1,,,,
3249,3,25,16,1,11427,Curtis Bay Recreation Center,1620 Filbert Street,,Baltimore,MD,21226,1,46,2,8,6,10,,,,2,T,1,1,,,,
3251,3,13,2,1,11428,Engine House No. 21,3724 Roland Avenue,,Baltimore,MD,21211,1,40,3,8,6,14,,,,2,F,1,1,,,,
3252,3,13,3,1,14756,Roosevelt Recreation Center,1221 W. 36th Street,,Baltimore,MD,21211,1,40,3,8,6,7,,,,2,T,1,1,,,,
3253,3,13,4,1,11430,School No. 249,4300 Buchanan Avenue,,Baltimore,MD,-21211,1,40,3,8,6,7,,,,2,S,1,1,,,,
3255,3,27,59,1,14171,Public Safety Training Center,3500 W Northern Pkwy,,Baltimore,MD,21215,1,41,7,8,6,5,,,,2,S,1,1,,0,,
3256,3,27,36,1,11369,School No. 214,4520 York Road,,Baltimore,MD,-21212,1,43,7,8,6,4,,,,2,S,1,1,,,,
3257,3,27,38,1,11431,Govans Boundary United Methodist Church,5210 York Rd,,Baltimore,MD,-21212,1,43,3,8,6,4,,,,2,C,1,1,,,,
3258,3,27,39,1,11432,St. Marys Church of Govans,5502 York Road,,Baltimore,MD,-21212,1,43,3,8,6,4,,,,2,C,1,1,,,,
3259,3,27,40,1,11433,Grace United Methodist Church,5407 N. Charles Street,,Baltimore,MD,-21210,1,43,3,8,6,4,,,,2,C,1,1,,,,
3260,3,27,41,1,11433,Grace United Methodist Church,5407 N. Charles Street,,Baltimore,MD,-21210,1,43,3,8,6,4,,,,2,C,1,1,,,,
3262,3,27,42,1,11435,Corner Community Center,5802 Roland Avenue,,Baltimore,MD,-21210,1,41,3,8,6,5,,,,2,T,1,1,,,,
3263,3,27,43,1,11436,School No. 407,4600 Falls Road,,Baltimore,MD,-21209,1,41,3,8,6,6,,,,2,S,1,1,,,,
3264,3,27,44,1,11437,School No. 233,5207 Roland Avenue,,Baltimore,MD,21210,1,41,3,8,6,6,,,,2,S,1,1,,,,
3267,3,27,47,1,11430,School No. 249,4300 Buchanan Avenue,,Baltimore,MD,-21211,1,41,3,8,6,7,,,,2,S,1,1,,,,
3268,3,27,48,1,12911,Ruscombe Garden Apartments,4800 Yellowwood Avenue,,Baltimore,MD,-21209,1,41,7,8,6,6,,,,2,O,1,1,,,,
3269,3,27,49,1,13907,School No. 221,5800 Smith Avenue,,Baltimore,MD,-21209,1,41,3,8,6,5,,,,2,S,0,0,,,,
3271,3,27,50,1,12556,Elderslie St. Andrews United Methodist Church,5601 Pimlico Road,,Baltimore,MD,-21209,1,41,3,8,6,5,,,,2,C,1,1,,,,
3272,3,27,51,1,10218,Levindale Home,2434 W. Belvedere Avenue,,Baltimore,MD,-21215,1,41,7,8,6,5,,,,2,O,1,1,,,,
3273,3,4,1,1,11444,Charles Tower Apartments,222 N. Charles Street,,Baltimore,MD,-21201,1,46,7,8,6,11,,,,2,O,1,1,,,,
3274,3,22,2,1,11445,Engine House No. 2,800 Light Street,,Baltimore,MD,-21230,1,46,3,8,6,11,,,,2,F,1,1,,,,
3275,2,1,22,1,14488,Chesapeake Science Point Charter School,7321 Parkway Drive South,,Hanover,MD,21076,1,32,2,5,5,1,,,,2,S,,,,,,
3276,2,3,23,1,11447,Earleigh Heights Volunteer Fire Department,161 Ritchie Highway,,Severna Park,MD,-21146,1,31B,4,5,5,3,,,,2,F,1,1,,,,
3277,2,3,24,1,11448,Orchard Beach Volunteer Fire Hall,7549 Solley Road,,Glen Burnie,MD,-21060,1,31B,3,5,5,3,,,,,F,1,1,,,,
3278,2,4,17,1,11449,Brock Bridge Elementary School,405 Brock Bridge Road,,Laurel,MD,-20724,1,32,3,5,5,4,,,,2,S,1,1,,,,
3279,2,4,19,1,14033,Seven Oaks Elementary School,1905 Town Center Boulevard,,Odenton,MD,21113,1,32,2,5,5,4,,,,2,S,1,,,,,
3280,2,4,20,1,11451,Piney Orchard Community Center,2400 Stream Valley Drive,,Odenton,MD,-21113,1,21,3,5,5,4,,,,2,T,1,1,,,,
3281,2,5,28,1,11314,Windsor Farm Elementary School,591 Broadneck Road,,Annapolis,MD,21409,1,33,4,5,5,5,,,,2,S,1,1,,,,
3282,2,7,24,1,11452,Crofton Meadows Elementary School,2020 Tilghman Drive,,Crofton,MD,-21114,1,33,4,5,5,7,,,,2,S,1,0,,,,
3283,2,7,25,1,10029,Shady Side Elementary School,4859 Atwell Road,,Shady Side,MD,-20764,1,30B,5,5,5,7,,,,2,S,1,1,,,,
3284,18,5,1,1,13617,Shore Christian Fellowship,7401 Main Street,,Queenstown,MD,-21658,1,36,1,2,1,2,,,,2,C,1,1,,,,
3286,7,5,6,1,13849,Fairhaven Johnzies Lounge,7200 Third Avenue,,Sykesville,MD,21784,1,09A,8,5,3,5,,,5,2,T,1,1,,,,
3288,4,8,19,1,11255,Mays Chapel United Methodist Church,11911 Jenifer Road,,Lutherville/Timonium,MD,-21093,1,11,7,3,2,3,,,,2,C,1,1,,,,
3289,4,8,20,1,11223,Pinewood Elementary School Gym,200 Rickswood Road,,Lutherville/Timonium,MD,-21093,1,11,2,3,2,3,,,,2,S,1,1,,,,
3290,4,11,15,1,13779,Oak Crest Village Crestview Hall,8800 Walther Boulevard,,Baltimore,MD,-21234,1,8,3,3,2,5,,,,2,O,1,1,,,,
3291,4,11,16,1,14315,Parkville Armory Drill Floor,3727 Putty Hill Avenue,,Baltimore,MD,21234,0,8,3,3,2,5,,,,2,O,1,,,,,
3292,4,11,17,1,13024,Gunpowder Elementary School Gym,9540 Holiday Manor Road,,Baltimore,MD,-21236,1,8,1,3,2,5,,,,2,S,1,1,,,,
3293,4,11,18,1,11206,Seven Oaks Elementary School Cafeteria,9220 Seven Courts Drive,,Baltimore,MD,-21236,1,42B,1,3,2,5,,,,2,S,1,1,,,,
3294,4,14,12,1,11464,Parkville Senior Center Gym,8601 Harford Road,,Baltimore,MD,-21234,1,8,3,3,2,6,,,,2,S,1,1,,,,
3295,11,15,2,1,11465,Thurmont Elementary School,805 E. Main Street,,Thurmont,MD,-21788,1,4,8,6,3,5,,,,2,S,1,1,,,,
3296,23,8,3,1,13589,Harvest Baptist Church,29945 Dixon Road,,Salisbury,MD,-21804,1,37B,1,1,1,4,,,,2,C,1,1,,,,
3297,5,1,6,1,11159,Patuxent High School,12485 Southern Connector Blvd.,,Lusby,MD,20657,1,29C,5,7,5,1,,,,2,S,1,1,,,,
3298,5,2,5,1,11467,Plum Point Elementary School,1245 Plum Point Road,,Huntingtown,MD,-20639,1,27C,5,7,5,2,,,,2,S,1,1,,,,
3299,5,2,4,1,11606,Calvert Middle School,655 Chesapeake Blvd,,Prince Frederick,MD,20678,1,27C,5,7,5,2,,,,2,S,1,1,,,,
3300,5,3,4,1,11469,Windy Hill Elementary School,9550 Boyds Turn Road,,Owings,MD,-20736,1,27C,5,7,5,3,,,,2,S,1,1,,,,
3302,11,2,14,1,13347,Ballenger Creek Elementary School,5250 Kingsbrook Drive,,Frederick,MD,-21703,1,03B,6,6,3,4,,,,2,S,1,1,,,,
3303,11,2,13,1,13312,Cornerstone Fellowship Church,66 Waverley Drive,,Frederick,MD,-21702,1,03A,6,6,3,3,,,,2,C,1,1,,,,
3304,11,3,2,1,10395,Middletown Elementary School,201 E. Green Street,,Middletown,MD,-21769,1,4,8,6,3,1,,,,2,S,1,1,,,,
3305,11,7,2,1,13314,Centerville Elementary School,3601 Carriage Hill Drive,,Frederick,MD,21704,1,4,6,6,3,2,,,,2,S,1,1,,,,
3306,11,9,5,1,13317,Linganore High School,12013 Old Annapolis Road,,Frederick,MD,21701,1,4,8,6,3,2,,,,2,S,1,1,,,,
3307,11,9,4,1,11470,Kemptown Elementary School,3456 Kemptown Church Road,,Monrovia,MD,-21770,1,4,8,6,3,2,,,,2,S,1,1,,,,
3308,11,18,2,1,11058,Prospect United Methodist Church,5923 Woodville Road,,Mount Airy,MD,-21771,1,4,8,6,3,2,,,,2,C,1,1,,,,
3309,11,21,2,1,11471,Whittier Elementary School,2400 Whittier Drive,,Frederick,MD,-21702,1,03A,6,6,3,3,,,,2,S,1,1,,,,
3310,11,24,2,1,14340,Grace Community Church,5102 Old National Pike,,Frederick,MD,21702,1,03B,8,6,3,3,,,,2,C,1,1,,,,
3311,17,3,4,1,13640,PERRYWOOD ELEMENTARY SCHOOL,501 WATKINS PARK DR,,UPPER MARLBORO,MD,-20774,1,25,4,7,4,6,5,,,2,S,1,1,,,,
3312,17,5,8,1,13782,ACCOKEEK PUBLIC LIBRARY,15773 LIVINGSTON RD,,ACCOKEEK,MD,-20607,1,26,5,7,4,9,9,,,2,O,1,1,,,,
3313,17,9,11,1,14444,EXCELLENCE CHRISTIAN SCHOOL,9010 FRANK TIPPETT RD,,UPPER MARLBORO,MD,20772,1,27B,5,7,4,9,9,,,2,S,,,,,,
3314,17,15,4,1,11475,FREDERICK DOUGLASS HIGH SCHOOL,8000 CROOM RD,,UPPER MARLBORO,MD,-20772,1,23B,5,7,4,9,9,,,2,S,1,1,,,,
3315,16,2,5,1,13006,"Martin Luther King, Jr. Middle School",13737 Wisteria Drive,,Germantown,MD,-20874,1,15,6,6,7,2,1,,,2,S,1,1,,,,
3316,16,3,2,1,11477,John Poole Middle School,17014 Tom Fox Avenue,,Poolesville,MD,-20837,1,15,6,6,7,1,1,,,2,S,1,1,,,,
3317,16,8,11,1,11478,Brooke Grove Elementary School,2700 Spartan Road,,Olney,MD,-20832,1,14,3,6,7,4,5,,,2,S,1,1,,,,
3320,16,13,68,1,11481,Takoma Park Recreation Center,7315 New Hampshire Avenue,,Takoma Park,MD,20912,1,20,8,6,7,5,4,,,2,T,1,1,,,,
3321,19,4,2,1,11482,Christ Church Parish Hall,37497 Zach Fowler Road,,Chaptico,MD,20621,1,29A,5,7,5,3,3,,,2,C,1,1,,,,
3322,24,6,3,1,13546,Bishopville Fire Company,10709 Bishopville Road,,Bishopville,MD,21813,1,38C,1,1,1,6,,,,2,F,1,1,,,,
3323,13,2,11,1,13406,Aberdeen Middle School,111 Mt. Royal Avenue,,Aberdeen,MD,21001,1,34A,2,3,2,E,,,,2,S,1,1,,,,
3324,13,3,9,1,11485,Forest Lake Elementary School,100 Osborne Parkway,,Forest Hill,MD,-21050,1,7,1,3,2,C,,,,2,S,1,1,,,,
3325,2,4,18,1,14548,Faith Community Church of Gambrills,1306 Riedel Road,,Gambrills,MD,21054,1,33,4,5,5,4,,,,2,C,,,,,,
3326,13,4,6,1,13245,Jarrettsville Library,3722 Norrisville Road,,Jarrettsville,MD,-21084,1,7,1,3,2,D,,,,2,O,1,1,,,,
3327,14,5,22,1,13451,Clarksville Middle School Cafeteria,6535 S. Trotter Road,,Clarksville,MD,-21029,1,13,3,5,3,4,,,,2,S,1,1,,,,
3328,14,6,29,1,13484,Long Reach High School Main Gym,6101 Old Dobbin Lane,,Columbia,MD,-21045,1,13,3,5,3,2,,,,2,S,1,1,,,,
3330,3,15,7,1,10191,School No. 21,3301 Carlisle Avenue,,Baltimore,MD,21216,1,41,7,8,6,7,,,,2,S,1,1,,,,
3331,3,26,21,1,10140,School No. 231,3536 Brehms Lane,,Baltimore,MD,21213,1,45,3,8,6,13,,,,2,S,1,1,,,,
3332,18,4,3,1,14112,Matapeake Elementary School,651 Romancoke Road,,Stevensville,MD,21666,1,36,1,2,1,4,,,,2,S,1,1,,,,
3333,5,2,6,1,11607,Huntingtown Elementary School,4345 Huntingtown Road,,Huntingtown,MD,20639,1,27B,5,7,5,2,,,,2,S,1,1,,,,
3334,5,3,2,1,11610,Beach Elementary School,7900 Old Bayside Road,,Chesapeake Beach,MD,20732,1,27C,5,7,5,3,,,,2,S,1,1,,,,
3335,23,9,5,1,11509,Pemberton Elementary School,1300 Pemberton Drive,,Salisbury,MD,21801,1,37A,1,1,1,2,,,,2,S,1,1,,,,
3617,2,2,9,1,10077,Quarterfield Elementary School,7967 Quarterfield Road,,Severn,MD,-21144,1,32,3,5,5,2,,,,2,S,1,1,,,,
3618,2,6,10,1,11492,United Church of Christ of Annapolis,8 Carvel Circle,,Edgewater,MD,-21037,1,30A,3,5,5,6,,,,2,C,1,1,,,,
3619,4,10,2,1,14348,Jacksonville Community Center Activity Room,3605 B Sweet Air Road,,Phoenix,MD,21131,1,42B,1,3,2,3,,,,2,T,1,1,,,,
3620,4,12,13,1,11494,Fleming Community Center Gym,641 Main Street,,Baltimore,MD,-21222,1,6,2,3,2,7,,,,2,T,1,1,,,,
3621,12,8,2,1,13561,Pleasant Valley Community Center Left,975 Joni Miller Road,,Oakland,MD,-21550,1,01A,6,4,3,3,3,,,2,T,1,1,A,,,
3622,3,13,5,1,11496,Shiloh United Church Apostolic,2000 Druid Park Drive,,Baltimore,MD,21211,1,40,3,8,6,7,,,,2,C,1,1,,,,
3625,23,8,2,1,13589,Harvest Baptist Church,29945 Dixon Road,,Salisbury,MD,-21804,1,37B,1,1,1,3,,,,2,C,1,1,,,,
3626,23,13,3,1,13795,Asbury United Methodist Church,1401 Camden Avenue,,Salisbury,MD,-21801,1,38B,1,1,1,4,,,,2,C,1,1,,,,
3627,8,3,3,1,11530,Holly Hall Elementary School,233 Whitehall Road,,Elkton,MD,21921,1,36,1,2,1,1,,,,2,S,1,1,,,,
3628,8,5,3,1,12769,Elk Neck Elementary School,41 Racine School Road,,Elkton,MD,21921,1,36,1,2,1,5,,,,2,S,1,1,,,,
3629,8,5,4,1,13880,North East Elementary School,301 Thomas Avenue,,North East,MD,21901,1,35A,1,2,1,5,,,,2,S,1,1,,,,
3630,8,7,3,1,13881,Bainbridge Elementary School,41 Preston Drive,,Port Deposit,MD,21904,1,35A,1,2,1,4,,,,2,S,1,1,,,,
3633,2,1,23,1,11446,Jessup Elementary School,2900 Elementary School Lane,,Jessup,MD,-20794,1,32,2,5,5,1,,,,2,S,1,1,,,,
3634,2,2,22,1,14920,Point Pleasant Elementary School #2,1035 Dumbarton Road,,Glen Burnie,MD,21060,1,31B,3,5,5,2,,,,2,S,,,,,,
3635,2,2,23,1,10086,Ridgeway Elementary School,1440 Evergreen Road,,Severn,MD,21144,1,33,3,5,5,2,,,,2,S,1,1,,,,
3636,2,3,25,1,10047,Freetown Elementary School,7904 Freetown Road,,Glen Burnie,MD,21060,1,31A,3,5,5,3,,,,2,S,1,1,,,,
3637,2,4,21,1,11561,Nantucket Elementary School,2350 Nantucket Drive,,Crofton,MD,21114,1,33,4,5,5,4,,,,2,S,1,1,,,,
3638,2,4,22,1,13225,Crofton Community Library,1681 Riedel Road,,Crofton,MD,21114,1,33,4,5,5,4,,,,2,O,1,1,,,,
3639,2,5,29,1,14883,Christ Evangelical Lutheran Church,8249 Jumpers Hole Road,,Millersville,MD,21108,1,31B,4,5,5,5,,,,2,C,1,,,,,
3640,2,5,30,1,11566,Pasadena United Methodist Church,61 Ritchie Highway,,Pasadena,MD,21122,1,31B,4,5,5,5,,,,2,C,1,1,,,,
3641,2,5,31,1,10058,Woods Memorial Presbyterian Church,611 Baltimore Annapolis Blvd,,Severna Park,MD,21146,1,31B,4,5,5,5,,,,2,C,1,1,,,,
3642,2,5,32,1,10358,Severna Park High School,60 Robinson Road,,Severna Park,MD,-21146,1,33,4,5,5,5,,,,2,S,1,1,,,,
3643,2,6,27,1,11453,South Shore Baptist Church,725 Herald Harbor Road,,Crownsville,MD,21032,1,33,4,5,5,6,,,,2,C,1,1,,,,
3644,2,6,28,1,14236,Bay Area Community Church,884 Chesterfield Road,,Annapolis,MD,21401,1,33,4,5,5,6,,,,2,C,1,1,,,,
3645,2,6,29,1,11545,Weems Creek Baptist Church,600 N. Bestgate Road,,Annapolis,MD,21401,1,30A,3,5,5,6,,,,2,C,1,1,,,,
3646,2,6,30,1,11546,Bay Ridge Christian Church,1071 Bay Ridge Road,,Annapolis,MD,21403,1,30A,3,5,5,6,,,,2,C,1,1,,,,
3647,2,7,26,1,10109,Crofton Woods Elementary School,1750 Urby Drive,,Crofton,MD,21114,1,33,5,5,5,7,,,,2,S,1,1,,,,
